display  D   display_settings.c:202  debug_display_settings           [   0.19063] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.19067] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19070] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19074] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19078] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19082] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19086] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19090] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19093] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19098] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19101] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19105] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19109] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19114] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19117] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19122] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19125] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.19130] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19133] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.19138] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19141] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19145] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19149] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19153] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19156] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19161] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19165] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19169] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19173] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19177] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19180] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19185] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19188] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19192] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19196] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.19200] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19204] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.19208] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19213] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19218] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19222] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19226] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19230] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19234] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19238] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19242] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19250] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19254] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19258] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19262] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19265] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19270] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19273] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.19277] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19281] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.19286] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19290] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19295] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19298] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19303] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19306] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19310] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19316] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19320] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19324] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19329] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19333] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19337] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19341] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.19346] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.19349] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19354] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19357] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19361] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19365] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19370] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.19373] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19378] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.19382] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19386] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.19390] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19394] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.19398] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19403] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.19406] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19411] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.19421] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19426] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.19430] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19435] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19438] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19443] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19446] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19451] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.19454] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19459] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.19462] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19466] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.19470] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19474] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.19478] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19482] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.19485] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19490] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.19493] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19498] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.19517] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19524] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19527] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19532] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19535] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19540] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.19544] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19548] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.19551] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19556] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.19559] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19564] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.19568] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19584] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.19595] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19600] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.19603] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19607] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.19610] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19619] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19627] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19643] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19660] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19667] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.19670] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19675] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.19678] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19683] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.19686] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19690] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.19694] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19698] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.19701] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19705] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.19709] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19713] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.19717] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19721] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19725] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19729] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19733] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19737] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.19740] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19745] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.19748] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19754] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.19758] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19762] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.19766] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19772] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.19776] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19780] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.19784] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19788] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.19792] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19796] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19799] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19804] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19808] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19812] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.19816] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19820] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.19824] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19828] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.19831] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19835] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.19838] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19843] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.19846] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19850] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.19853] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19857] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.19861] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19865] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19868] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19872] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19875] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19881] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.19885] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19889] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.19892] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19897] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.19900] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19904] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.19908] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19912] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.19916] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19928] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.19935] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19940] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.19943] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19948] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19952] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.19956] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.19960] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19964] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.19968] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19973] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.19976] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19981] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.19984] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19989] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.19992] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.19997] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.20000] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.20005] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.20009] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.20013] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.20017] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.20021] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20027] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.20032] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20036] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20040] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20044] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20048] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20052] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20056] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20060] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20065] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20068] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20073] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20076] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20081] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20085] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20089] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20093] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.20097] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20101] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.20106] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20109] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20114] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20118] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20122] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20126] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20130] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20134] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20139] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20143] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20147] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20164] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20169] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20172] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20177] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20181] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.20185] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20189] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.20193] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20197] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.20201] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.20205] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
